plant_id,genus,species,gbif_key,synonyms,family_id
16703,Olearia,teretifolia,7426836,,423
16704,Oxandra,asbeckii,3154736,,15
16705,Salvia,coccinea,9278365,,396
16706,Senecio,canchahuinganquensis,3106745,,423
16707,Sidastrum,tehuacanum,3939738,,265
16708,Silene,dioica,5384795,,313
16709,Trichilia,lepidota,7271255,,255
16710,Vittadinia,gracilis,3138899,,423
16711,Croton,arboreus,3057687,croton arboreous,166
16712,Crotalaria,agatiflora,2942820,,193
16713,Crotalaria,becquetii,2942351,,193
16714,Abelmoschus,sagittifolius,3940600,,265
16715,Justicia,ghiesbregtiana,10951164,Justicia ghiestreghtiana,390
16716,Calea,hymenolepis,3147651,,423
16717,Kielmeyera,reticulata,3713613,,156
16718,Lippia,scaberrima,4084203,,415
16719,Swietenia,humilis,3849992,,255
16720,Barleria,alluaudii,8353410,,390
16721,Tephrosia,hookeriana,5342210,,193
16722,Tephrosia,purpurea,7224752,Tephrosia lanceolata,193
16723,Haplophyllum,rosmarinifolium,7417934,,257
16724,Ruta,tuberculata,3832068,,257
16725,Indigofera,oblongifolia,2971726,,193
16726,Lespedeza,floribunda,2955761,,193
16727,Lomatia,myricoides,5636607,Lomatia longifolia,121
16728,Pandanus,veitchii,11174039,Pandanus veitchi,49
16729,Balanophora,polyandra,4195086,,293
16730,Berberis,aetnensis,3981087,,112
16731,Berberis,aristata,3982087,,112
16732,Berberis,aristatoserrulata,5733708,Berberis aristato-serrulata,112
16733,Berberis,boliviana,3981592,,112
16734,Berberis,brevissima,3981193,,112
16735,Berberis,candidula,3982320,,112
16736,Berberis,dictyophylla,3981019,,112
16737,Mahonia,napaulensis,3981498,Berberis duclouxiana,112
16738,Berberis,himalaica,3982310,,112
16739,Mahonia,nervosa,3033875,Berberis nervosa,112
16740,Berberis,petiolaris,7300416,,112
16741,Berberis,rigidifolia,7300254,,112
16742,Berberis,soulieana,3981831,,112
16743,Berberis,stenophylla,8143254,,112
16744,Berberis,swaseyi,3033882,,112
16745,Berberis,verruculosa,3982312,,112
16746,Berberis,virgetorum,3982188,,112
16747,Berberis,wilsonii,9077996,Berberis wilsonae,112
16748,Coprosma,foetidissima,2911506,,381
16749,Corynanthe,johimbe,2909155,,381
16750,Coscinium,fenestratum,5592750,,116
16751,Daphniphyllum,macropodum,7344634,,134
16752,Boeberastrum,anthemidifolium,3098844,Dyssodia anthemidifolia,423
16753,Eschscholzia,caespitosa,2888385,,117
16754,Eumachia,montana,10762800,,381
16755,Girgensohnia,oppositiflora,5568010,,306
16756,Tetragonotheca,helianthoides,3150306,Gonotheca helianthoides,423
16757,Harpullia,cupanioides,3786912,,258
16758,Iva,cheiranthifolia,5402619,,423
16759,Lespedeza,maximowiczii,8013440,Lespedeza maximowiczi,193
16760,Lilium,rubrum,11130356,,57
16761,Lobelia,siphilitica,5409120,Lobelia syphilitica,426
16762,Mahonia,philippinensis,3981351,,112
16763,Clematis,zeylanica,3926315,Naravelia zeylandica,118
16764,Pausinystalia,yohimba,8637691,Pausinylstalia yohimbe,381
16765,Psathyrotes,ramosissima,3100729,,423
16766,Pseudognaphalium,adnatum,9273319,,423
16767,Thalictrum,hernandezii,3928702,,118
16768,Thalictrum,honanense,3928613,,118
16769,Thalictrum,tuberosum,3924279,,118
16770,Toxicodendron,pubescens,3190629,,251
16771,Trifolium,diffusum,5358912,,193
16772,Zanthoxylum,acuminatum,8414338,Zanthoxylum ocumarense,257
16773,Acacia,coriacea,2978913,,193
16774,Hypericum,roeperianum,3712122,,170
16775,Cyclophyllum,coprosmoides,5336209,Canthium coprosmoides,381
16776,Erica,manipuliflora,7328591,,355
16777,Ophrys,fusca,2793158,,75
16778,Ophrys,lutea,9226313,,75
16779,Senegalia,berlandieri,2980082,,193
16780,Crepis,mollis,5403596,,423
16781,Tephrosia,nubica,5342029,,193
16782,Aeonium,goochiae,4198130,,132
16783,Grindelia,tenella,3146228,,423
16784,Lycium,bridgesii,8043512,,388
16785,Monanthotaxis,trichocarpa,3156037,,15
16786,Coelogyne,stricta,2811369,Coelogyne elata,75
16787,Crotalaria,paniculata,2942809,,193
16788,Annickia,polycarpa,5407547,Enantia polycarpa,15
16789,Oxalis,corniculata,8427624,,152
16790,Eumachia,rostrata,11002820,Psychotria rostrata,381
16791,Spatholobus,parviflorus,2977014,,193
16792,Spiraea,japonica,8170635,,204
16793,Tephrosia,cinerea,5342191,,193
16794,Tephrosia,interrupta,5342111,,193
16795,Tephrosia,macropoda,5342101,,193
16796,Tephrosia,pentaphylla,5342255,,193
16797,Geum,calthifolium,5370036,,204
16798,Myriophyllum,spicatum,5361760,,136
16799,Rubus,hiraseanus,2995893,,204
16800,Rubus,hirsutus,2989128,,204
16801,Rubus,masakii,2999840,,204
16802,Rubus,nishimuranus,2999354,,204
16803,Rubus,ohmineanus,2995538,,204
16804,Crotalaria,mildbraedii,2942640,Crotalaria mildbraedi,193
16805,Dioecrescis,erythroclada,2904954,,381
16806,Nymphaea,lasiophylla,3697480,,4
16807,Nymphaea,lingulata,3697420,,4
16808,Nymphaea,rudgeana,7918469,,4
16809,Callistemon,acuminatus,3173434,,235
16810,Melaleuca,nodosa,5415804,Callistemon juniperinus,235
16811,Callistemon,salignus,3173480,,235
16812,Callistemon,viridiflorus,3173438,Callistemon salignus var.viridiflorus,235
16813,Laennecia,coulteri,3111858,,423
16814,Lycoris,squamigera,5326179,,63
16815,Betula,dauurica,10718756,,207
16816,Dalbergia,villosa,2968560,Dalbergia barretoana,193
16817,Mussaenda,macrophylla,2892409,,381
16818,Phytolacca,bogotensis,3084020,,331
16819,Serjania,triquetra,5576660,,258
16820,Stauntonia,yaoshanensis,4191654,Stauntonia obovatifoliola Hayata subsp.intermedia,115
16821,Adenopeltis,serrata,3061372,,166
16822,Allium,atroviolaceum,2857640,,63
16823,Cerastium,alpinum,3085450,,313
16824,Diplotaenia,damavandica,3637246,,439
16825,Lagochilus,proskorjakovii,7402353,,396
16826,Lagochilus,pubescens,5608254,,396
16827,Ozothamnus,argophyllus,3112002,,423
16828,Satureja,adamovicii,3883417,,396
16829,Satureja,fukarekii,3881500,,396
16830,Limnanthes,douglasii,5334527,,281
16831,Ixora,finlaysoniana,2905676,,381
16832,Ajuga,chamaecistus,7307249,,396
16833,Amberboa,moschata,3122190,,423
16834,Asparagus,dumosus,2768721,,64
16835,Asparagus,filicinus,2768732,,64
16836,Axyris,amaranthoides,6447806,,306
16837,Blitum,bonus-henricus,8044896,,306
16838,Chenopodium,pallidicaule,6447752,,306
16839,Cotoneaster,dielsianus,3025896,Cotoneaster splendens,204
16840,Cyanotis,vaga,5303311,,81
16841,Dianthus,hoeltzeri,3811946,,313
16842,Gomphrena,affinis,7323477,,306
16843,Gomphrena,canescens,7323372,,306
16844,Gomphrena,cunninghamii,3673664,,306
16845,Gomphrena,haageana,3084902,,306
16846,Gomphrena,serrata,3084909,,306
16847,Hebanthe,pulverulenta,3674221,,306
16848,Helleborus,odorus,3923636,Helleborus cyclophyllus,118
16849,Helleborus,odorus,7277077,,118
16850,Helleborus,purpurascens,7889472,,118
16851,Kalanchoe,prolifera,7750564,,132
16852,Klasea,centauroides,3097769,,423
16853,Klasea,sogdiana,4217341,,423
16854,Leucadendron,salignum,5637611,Leucadendron adscendens,121
16855,Gagea,serotina,5299766,Lloydia serotina,57
16856,Magnolia,chevalieri,3153394,Manglietia phuthoensis,20
16857,Eremophila,deserti,5565700,Myoporum deserti,411
16858,Ourisia,caespitosa,3728811,,408
16859,Ourisia,macrocarpa,7332029,,408
16860,Ourisia,macrophylla,7332025,,408
16861,Persoonia,elliptica,5637642,,121
16862,Pfaffia,glomerata,7323527,,306
16863,Pfaffia,iresinoides,7323495,,306
16864,Pimpinella,heyneana,8052918,,439
16865,Plantago,maritima,3189755,,408
16866,Poranopsis,discifera,3680281,,385
16867,Pulsatilla,alpina,7278071,,118
16868,Pulsatilla,ambigua,10951421,,118
16869,Pulsatilla,montana,7277925,,118
16870,Pulsatilla,occidentalis,3033625,,118
16871,Pulsatilla,pratensis,7277878,,118
16872,Pulsatilla,turczaninovii,7277822,,118
16873,Pulsatilla,vernalis,3928615,,118
16874,Pulsatilla,vulgaris,3033621,,118
16875,Leuzea,integrifolia,3142247,Rhaponticum integrifolium,423
16876,Rhaponticum,lyratum,8335278,,423
16877,Leuzea,carthamoides,7940882,Rhaponticum orientale,423
16878,Sagina,japonica,3085389,,313
16879,Sida,szechuensis,5617345,,265
16880,Silene,brahuica,5584985,,313
16881,Silene,chalcedonica,5584611,,313
16882,Silene,nemoralis,5585899,Silene italica ssp.nemaralis,313
16883,Silene,latifolia,5384805,,313
16884,Silene,longicalycina,5586600,,313
16885,Silene,nutans,5384781,,313
16886,Silene,scabrifolia,7954214,,313
16887,Silene,spergulifolia,8213329,,313
16888,Silene,supina,5588234,,313
16889,Silene,tomentella,5587954,,313
16890,Silene,turkestanica,5587802,,313
16891,Silene,viridiflora,7543027,,313
16892,Smirnowia,turkestana,2965195,,193
16893,Trianthema,pilosum,7487298,Trianthema pilosa,305
16894,Trianthema,turgidifolium,7531757,Trianthema turgidifolia,305
16895,Trillium,smallii,2742309,,58
16896,Vepris,fitoravina,3834534,,257
16897,Vicia,sativa,2975035,Vicia sativa subsp. nigra,193
16898,Vitex,canescens,7374978,,396
16899,Vitex,cymosa,7309596,,396
16900,Vitex,gardneriana,3905549,,396
16901,Vitex,scabra,3903080,,396
16902,Vitex,strickeri,3902724,,396
16903,Vitex,thyrsiflora,3902598,,396
16904,Crotalaria,globifera,2942923,,193
16905,Crotalaria,recta,2942274,,193
16906,Aiouea,tonduzii,9744148,,25
16907,Alangium,vitiense,3701833,,342
16908,Aglaia,cucullata,5597813,Amoora cucullata,255
16909,Ancistrocladus,guineensis,3659003,,308
16910,Aster,yomena,7536079,,423
16911,Buddleja,coriacea,4055468,Buddleia coriacea,411
16912,Bulbostylis,barbata,5292372,,95
16913,Bupleurum,rotundifolium,3034554,,439
16914,Carrichtera,annua,5375285,,273
16915,Caryopteris,glutinosa,3897750,,396
16916,Chorizanthe,diffusa,2888935,,333
16917,Cleistopholis,glauca,3154010,,15
16918,Combretum,cacoucia,8396259,,231
16919,Corispermum,marschallii,3759530,,306
16920,Couepia,paraensis,2984805,,159
16921,Fimbristylis,crosslandii,10725636,Crosslandia setifolia,95
16922,Crotalaria,nitens,2941866,,193
16923,Croton,aromaticus,3057545,,166
16924,Croton,lacciferus,8114478,,166
16925,Cyathochaeta,avenacea,2711973,,95
16926,Delphinium,freynii,7922577,,118
16927,Diosma,pilosa,3837060,,257
16928,Eleocharis,cylindrostachys,2717802,,95
16929,Phlomoides,glabra,3885594,Eremostachys glabra,396
16930,Erica,verticillata,7616979,,355
16931,Erigeron,apiculatus,8151771,,423
16932,Eucalyptus,amygdalina,3176185,,235
16933,Eugenia,choapamensis,5416820,,235
16934,Eugenia,prasina,5417605,,235
16935,Fimbristylis,eremophila,2708773,,95
16936,Gnaphalium,gracile,8260204,,423
16937,Goodenia,ovata,7262256,,427
16938,Helenium,atacamense,5401817,,423
16939,Helichrysum,melanacme,3131968,,423
16940,Herniaria,polygama,3594045,,313
16941,Hydrangea,anomala,7318939,,345
16942,Hydrangea,quercifolia,2985993,,345
16943,Hymenoxys,integrifolia,3139126,,423
16944,Ilex,coriacea,5414223,,416
16945,Ilex,cymosa,5533710,,416
16946,Ilex,geniculata,5533668,,416
16947,Ilex,longipes,5414262,,416
16948,Ilex,macfadyenii,5414230,,416
16949,Ilex,martiniana,7315803,,416
16950,Ilex,micrococca,7315754,,416
16951,Ilex,myrtifolia,8223071,,416
16952,Ilex,tectonica,5533855,,416
16953,Ilex,uraiensis,5534489,,416
16954,Kielmeyera,corymbosa,7330268,,156
16955,Lathyrus,digitatus,5356461,,193
16956,Lathyrus,pseudocicera,5356538,,193
16957,Lepidosperma,effusum,2731213,,95
16958,Lepidosperma,filiforme,2731245,,95
16959,Lepidosperma,lineare,2731147,,95
16960,Liparophyllum,gunnii,3825744,,428
16961,Mesomelaena,pseudostygia,5291372,,95
16962,Moringa,concanensis,3752341,,282
16963,Nymphoides,peltata,8810827,,428
16964,Ocotea,holdridgeiana,4180854,,25
16965,Onobrychis,biebersteinii,2972825,,193
16966,Opuntia,chlorotica,5384111,,312
16967,Opuntia,littoralis,5384134,,312
16968,Opuntia,phaeacantha,5384038,,312
16969,Oreobolus,pumilio,2711906,,95
16970,Parinari,rodolphii,2984970,,159
16971,Patersonia,sericea,2747011,,72
16972,Peucedanum,morisonii,7745120,,439
16973,Physalis,philadelphica,5581168,Physalis philadelphica var. immaculata,388
16974,Piper,heterophyllum,7305322,,13
16975,Quillaja,brasiliensis,3029372,,196
16976,Rhododendron,falconeri,7327519,,355
16977,Rohdea,aurantiaca,7390115,,64
16978,Rosa,sericea,8272846,,204
16979,Rotala,verticillaris,7286067,,233
16980,Salvia,clinopodioides,3905811,,396
16981,Attalea,princeps,2732736,Scheelea princeps,79
16982,Schoenia,cassiniana,5401791,,423
16983,Sedum,lydium,5690814,,132
16984,Sedum,meyeri-johannis,5690593,,132
16985,Sedum,samium,7334140,,132
16986,Senna,skinneri,2957767,,193
16987,Sicana,odorifera,2874500,,219
16988,Strychnos,dinklagei,5645332,,380
16989,Symplocos,oblongifolia,7750070,,368
16990,Syringodium,isoetifolium,2864078,,34
16991,Tagetes,zypaquinensis,3088474,,423
16992,Tephrosia,major,5342143,,193
16993,Trixis,michuacana,5398945,,423
16994,Valeriana,stolonifera,7298871,,438
16995,Vateria,copallifera,4096481,,264
16996,Veratrum,viride,7575112,,58
16997,Vicia,biennis,2974859,Vicia picta,193
16998,Witsenia,maura,2743266,,72
16999,Acer,pictum,6359081,acer mono,258
17000,Aconitum,glandulosum,3925022,Aconitum altaicum,118
17001,Cryptocoryne,spiralis,2869170,,32
17002,Daviesia,latifolia,2956033,,193
17003,Euphorbia,copiapina,3068901,,166
17004,Heterophragma,quadriloculare,4091635,,391
17005,Hibiscus,rosa-sinensis,3152559,,265
17006,Liabum,eggersii,3103479,,423
17007,Marsdenia,sinensis,3575369,,376
17008,Morinda,longiflora,5339967,,381
17009,Phelipanche,aegyptiaca,3729265,,403
17010,Polygonum,recumbens,5652401,,333
17011,Sarmienta,scandens,3819432,,395
17012,Toxicoscordion,venenosum,2741783,,58
17013,Ungernia,trisphaera,2858132,,63
17014,Arisaema,erubescens,2867313,,32
17015,Blighia,sapida,3189955,,258
17016,Cussonia,holstii,3035216,,441
17017,Elattostachys,apetala,3784600,,258
17018,Guettarda,angelica,2894768,,381
17019,Helwingia,japonica,7326897,,418
17020,Lomelosia,olivieri,4103092,,438
17021,Macropanax,dispermus,3037404,,441
17022,Parochetus,communis,2981777,,193
17023,Peperomia,amplexicaulis,3086472,,13
17024,Phyllanthus,lawii,5382438,,181
17025,Phyllanthus,polyphyllus,7706918,,181
17026,Phytolacca,dodecandra,3084025,,331
17027,Pometia,pinnata,5577338,,258
17028,Sapindus,mukorossi,5421133,,258
17029,Sapindus,saponaria,8017915,,258
17030,Sapindus,trifoliatus,5421131,,258
17031,Stachyurus,chinensis,7303923,,243
17032,Stauntonia,chinensis,4191606,,115
17033,Stauntonia,latifolia,7850263,,115
17034,Zygophyllum,obliquum,3986878,,192
17035,Clutia,abyssinica,3917675,,180
17036,Corydalis,turtschaninovii,5530503,Corydalis vernyi,117
17037,Pinalia,acutifolia,5314125,Eria acutifolia,75
17038,Kielmeyera,petiolaris,7330231,,156
17039,Afromorus,mesozygia,11122103,Morus lactea,202
17040,Rhododendron,reticulatum,7327850,,355
17041,Tabernaemontana,odoratissima,3615543,,376
17042,Crotalaria,fascicularis,2942631,,193
17043,Biophytum,sensitivum,3628231,,152
17044,Calophyllum,venulosum,6032506,,156
17045,Campylospermum,glaucum,5552815,,177
17046,Hippobromus,pauciflorus,3786253,,258
17047,Patersonia,glabrata,2746965,,72
17048,Acacia,paradoxa,2981159,,193
17049,Greyia,flanaganii,3750353,,222
17050,Nothofagus,gunnii,2874974,,212
17051,Cedrela,montana,7271324,,255
17052,Croton,betulaster,3059608,,166
17053,Osteospermum,ilicifolium,3138399,,423
17054,Aquilegia,vulgaris,3033191,,118
17055,Astragalus,caspicus,5353004,,193
17056,Coprosma,lucida,7679994,,381
17057,Cotylelobium,melanoxylon,4096722,,264
17058,Crambe,tataria,5373485,,273
17059,Crepis,pontana,5403682,Crepis bocconi,423
17060,Delphinium,elatum,3033757,,118
17061,Dendrobium,falconeri,5317673,,75
17062,Dianthus,longicalyx,3811075,,313
17063,Fritillaria,persica,5300527,,57
17064,Phalaenopsis,cornu-cervi,5310879,,75
17065,Pulicaria,burchardii,3095669,,423
17066,Quercus,xalapensis,2880707,Quercus serra,209
17067,Oedera,acerosa,9724901,Relhania acerosa,423
17068,Richardia,brasiliensis,5337499,,381
17069,Richardia,grandiflora,5337460,,381
17070,Sorghum,halepense,2705185,,102
17071,Tabebuia,impetiginosa,10778380,,391
17072,Trigonella,stellata,5360417,,193
17073,Trinia,scabra,5540633,,439
17074,Degeneria,vitiensis,7945597,,16
17075,Niphogeton,dissecta,6027423,,439
17076,Peperomia,subspathulata,4184909,,13
17077,Piper,artanthe,7306083,,13
17078,Aglaia,edulis,5597757,,255
17079,Dodonaea,lobulata,8291801,,258
17080,Grindelia,glutinosa,7923100,,423
17081,Heliopsis,helianthoides,5396474,,423
17082,Lecocarpus,lecocarpoides,3091146,,423
17083,Pulicaria,odora,3095683,,423
17084,Galanthus,plicatus,2855338,,63
17085,Galanthus,plicatus,2855339,Galanthus plicatus spp.byzantinus,63
17086,Clausena,emarginata,3837012,,257
17087,Coreopsis,capillacea,3134015,,423
17088,Ophiorrhiza,filistipula,5340681,,381
17089,Pedicularis,olgae,3740608,,403
17090,Physocarpus,opulifolius,2988354,,204
17091,Anthocercis,ilicifolia,7300169,,388
17092,Lannea,coromandelica,3661151,Lannea grandis,251
17093,Medinilla,fengii,3867234,,234
17094,Datura,kymatocarpa,2928750,,388
17095,Matthiola,incana,8207952,Matthiola incana R.Br.,273
17096,Senecio,otites,3107865,Senecio otiles,423
17097,Thespesia,populnea,3152795,,265
17098,Angophora,hispida,3177421,,235
17099,Astragalus,dasyanthus,5342797,,193
17100,Astragalus,icmadophilus,5346730,,193
17101,Bupleurum,longeradiatum,3637942,,439
17102,Dysphania,procera,7610852,,306
17103,Goodyera,schlechtendaliana,2840611,,75
17104,Lilium,auratum,2753106,,57
17105,Mercurialis,annua,3062975,,166
17106,Strumpfia,maritima,2893335,,381
17107,Justicia,micrantha,7910787,Justicia neesii,390
17108,Phyllanthus,poilanei,5381093,,181
17109,Pogonospermum,ciliare,3775170,,390
17110,Dillenia,bracteata,5681560,,128
17111,Schumacheria,castaneifolia,5680868,,128
17112,Aloe,hildebrandtii,2777533,,65
17113,Uvaria,cuneifolia,6308628,Ellipeia cuneifolia,15
17114,Fissistigma,bracteolatum,3157393,,15
17115,Fissistigma,retusum,3157386,,15
17116,Uvaria,welwitschii,3154356,,15
17117,Portulaca,grandiflora,3084700,,334
17118,Oxylobus,adscendens,8002695,,423
17119,Vaccinium,microcarpum,8344892,Vaccinium microcarpa,355
17120,Cinnamodendron,dinisii,3877827,Capsicodendron dinisii,8
17121,Brickellia,glomerata,5388416,,423
17122,Aldama,gilliesii,9235132,Viguiera gilliesii,423
17123,Dicentra,cucullaria,2888548,,117
17124,Dicentra,eximia,2888546,,117
17125,Lysicarpus,angustifolius,3185889,,235
17126,Coleus,defoliatus,11085683,Plectranthus defoliatus,396
17127,Centaurea,granatensis,3129053,,423
17128,Ammannia,coccinea,3188711,,233
17129,Chamaecytisus,pygmaeus,5354557,,193
17130,Euchresta,tubulosa,2951866,,193
17131,Galium,melanantherum,2915192,,381
17132,Justicia,ramosa,3770446,,390
17133,Lespedeza,cuneata,8114276,,193
17134,Lysimachia,pendens,4006680,,362
17135,Lysimachia,remyi,3169373,,362
17136,Melastoma,dodecandrum,3861607,,234
17137,Passiflora,platyloba,7313348,,179
17138,Phoenix,rupicola,5293176,,79
17139,Sechium,edule,7317530,Sicyos edulis,219
17140,Karpatiosorbus,hybrida,9478021,Sorbus decipiens,204
17141,Karpatiosorbus,devoniensis,9489928,Sorbus devoniensis,204
17142,Sorbus,margittaiana,8338463,,204
17143,Sorbus,sudetica,7754719,,204
17144,Trollius,ledebourii,3922841,Trollius ledebouri,118
17145,Aeonium,spathulatum,4197615,,132
17146,Ambrosia,camphorata,3110670,,423
17147,Buddleja,macrostachya,4055437,,411
17148,Cirsium,setidens,3112677,,423
17149,Clerodendrum,phlomoides,3890520,,396
17150,Hymenoxys,jamesii,3150199,,423
17151,Iva,frutescens,5402625,,423
17152,Onopordum,nervosum,3094921,,423
17153,Hyoseris,lucida,3134551,,423
17154,Asarum,sagittarioides,3589141,,10
17155,Dinosperma,erythrococca,3831291,dinosperma erythrococca,257
17156,Dorstenia,gigas,3764871,,202
17157,Feroniella,lucida,3835743,,257
17158,Ferulago,subvelutina,3635253,Ferulago turcomanica,439
17159,Kitagawia,baicalensis,3631912,,439
17160,Komaroviopsis,anisosperma,11445023,Komarovia anisosperma,439
17161,Leutea,turcomanica,7615288,,439
17162,Prangos,asperula,3635081,Prangos haussknechtii,439
17163,Seseli,abolinii,3632483,,439
17164,Seseli,eriocephalum,3631421,,439
17165,Dichelostemma,multiflorum,2772274,,64
17166,Ancistrocladus,likoko,3659015,,308
17167,Vachellia,planifrons,8213314,Acacia planifrons,193
17168,Aiouea,hammeliana,9766663,,25
17169,Ajania,gracilis,3112292,,423
17170,Alhagi,kirghisorum,2945095,,193
17171,Artocarpus,lacucha,7873234,Artocarpus dadah,202
17172,Desmoncus,polyacanthos,2738831,,79
17173,Fagus,sylvatica,2882316,,209
17174,Macrosolen,globosus,5639051,,294
17175,Margaretta,rosea,7985433,,376
17176,Mitrella,kentii,5407424,,15
17177,Muehlenbeckia,platyclada,8160440,,333
17178,Okoubaka,aubrevillei,3789183,,300
17179,Potentilla,longifolia,8265563,,204
17180,Prosopis,torquata,5358501,,193
17181,Salix,myrsinifolia,5372875,,187
17182,Schisandra,propinqua,8320641,,6
17183,Seseli,montanum,6026420,,439
17184,Taxillus,liquidambaricola,7287894,,294
17185,Vachellia,erioloba,3974776,,193
17186,Perralderia,coronopifolia,3125356,,423
17187,Anthemis,melampodina,3122545,,423
17188,Centaurea,kurdica,3127994,,423
17189,Choisya,dumosa,3833370,Choisya mollis,257
17190,Critonia,morifolia,5385749,,423
17191,Critonia,sexangularis,5385777,,423
17192,Cyrtocymura,cincta,3130438,,423
17193,Dracocephalum,komarovii,8428611,Dracocephalum komarovi,396
17194,Helenium,vernale,5401832,,423
17195,Lepidaploa,leptoclada,3099718,,423
17196,Magnolia,garrettii,3152906,,20
17197,Magnolia,nilagirica,3153206,,20
17198,Magnolia,virginiana,3153639,,20
17199,Magnolia,gloriensis,3153408,Talauma gloriensis,20
17200,Asarina,procumbens,3729273,,408
17201,Asparagus,gonoclados,2768451,,64
17202,Beyeria,latifolia,5380392,,166
17203,Blepharis,linariifolia,5575474,,390
17204,Blepharis,linearifolia,7367597,,390
17205,Blumea,densiflora,5395751,,423
17206,Brassica,alba,7691550,,273
17207,Centaurea,kilaea,3128877,,423
17208,Colchicum,autumnale,2739622,,55
17209,Crotalaria,pallida,2942716,Crotalaria pallida var. obovata,193
17210,Dalea,elegans,5353113,,193
17211,Dendrobium,crystallinum,5316675,,75
17212,Dodecadenia,grandiflora,7304381,,25
17213,Eschenbachia,japonica,3126384,,423
17214,Euonymus,grandiflorus,7265594,,144
17215,Ficus,subcuneata,5570072,,202
17216,Gonospermum,revolutum,3117128,,423
17217,Hymenocallis,arenicola,2860283,,63
17218,Ibicella,lutea,3172647,,400
17219,Laennecia,sophiifolia,3126178,,423
17220,Salvia,compressa,3905309,,396
17221,Salvia,korolkovii,7792564,Salvia kopolnovii,396
17222,Scorzonera,virgata,3110999,,423
17223,Scutellaria,adenostegia,5610185,,396
17224,Scutellaria,karjaginii,8219423,Scutellaria karjagini,396
17225,Silene,baccifera,10953644,,313
17226,Swertia,tetrapetala,7270079,,379
17227,Teucrium,vincentinum,3892506,,396
17228,Vernonanthura,amplexicaulis,3110464,,423
17229,Veronica,teucrium,3725062,,408
17230,Clinopodium,nepeta,8916040,Calamintha nepeta,396
17231,Ocimum,lamiifolium,8276681,,396
17232,Millettia,micans,5355857,,193
17233,Ochrosperma,citriodorum,3186873,Baeckea citriodora,235
17234,Anemone,begoniifolia,3927566,,118
17235,Astragalus,pectinatus,5343722,,193
17236,Coffea,pseudozanguebariae,2895326,,381
17237,Cosmos,hybridus,9595373,,423
17238,Croton,vaillantii,3060332,Croton plumieri,166
17239,Melampodium,rosei,3138977,,423
17240,Coelogyne,uniflora,2784149,Panisea uniflora,75
17241,Pilosella,officinarum,9458333,,423
17242,Roystonea,regia,2733755,,79
17243,Ferula,rigidula,3636690,,439
17244,Lindelofia,anchusoides,7295381,,382
17245,Senecio,helodes,3107472,,423
17246,Senecio,iodanthus,10966385,,423
17247,Senecio,macedonicus,3108351,,423
17248,Senecio,mulgediifolius,3109141,,423
17249,Senecio,roseus,8012099,,423
17250,Acmella,alba,5386728,,423
17251,Acmella,radicans,5386729,,423
17252,Acourtia,nana,5388168,,423
17253,Ajania,achilleoides,3112235,,423
17254,Artocarpus,chama,3765040,,202
17255,Athanasia,pinnata,7898736,,423
17256,Callicarpa,arborea,5609976,,396
17257,Cnidoscolus,elasticus,3073586,,166
17258,Cnidoscolus,vitifolius,3073633,,166
17259,Lepidaploa,sagraeana,3099732,,423
17260,Silene,nutans,7267465,Melandrium nutans,313
17261,Mammea,punctata,7879906,Ochrocarpos punctatus,156
17262,Olearia,axillaris,7979053,,423
17263,Onoseris,gnaphalioides,3143140,,423
17264,Pegolettia,retrofracta,3139183,,423
17265,Piptolepis,leptospermoides,5387932,,423
17266,Isodon,setschwanensis,5608846,Rabdosia setschwanensis,396
17267,Ratibida,columnifera,3087173,,423
17268,Senecio,crassissimus,4238247,,423
17269,Spilanthes,leiocarpa,3092855,,423
17270,Tabernaemontana,pachysiphon,3615365,,376
17271,Triumfetta,flavescens,4260291,,265
17272,Ursinia,rigidula,3089014,,423
17273,Vernonia,arkansana,5396835,,423
17274,Prionostemma,aspera,5579703,,144
17275,Vantanea,peruviana,3649043,,169
17276,Eryngium,ilicifolium,11077607,,439
17277,Pulmonaria,officinalis,5341204,,382
17278,Strychnos,malacoclados,5645497,,380
17279,Artemisia,loureiroi,3121445,,423
17280,Agastache,aurantiaca,3888988,,396
17281,Galium,verum,9063248,,381
17282,Nonea,rosea,2926041,,382
17283,Vicia,hybrida,2975257,,193
17284,Vicia,melanops,7426824,,193
17285,Vicia,noeana,2975097,,193
17286,Zostera,noltii,2863938,,43
17287,Cassia,sieberiana,5357182,,193
17288,Hemerocallis,thunbergii,2781038,,65
17289,Kniphofia,uvaria,5305033,Kniphofia aloides,65
17290,Scilla,bifolia,2767506,Scilla bifolia L.,64
17291,Thespesia,garckeana,3936465,,265
17292,Eremophila,bignoniiflora,7401439,,411
17293,Badula,barthesia,7722284,,362
17294,Connarus,monocarpus,7453823,,148
17295,Gnidia,latifolia,5524662,,270
17296,Lasianthus,acuminatissimus,5337161,,381
17297,Myrsine,guianensis,3169446,,362
17298,Oxalis,purpurata,8315947,,152
17299,Myrsine,maximowiczii,3720856,Rapanea maximowiczii,362
17300,Malmea,depressa,3158187,,15
17301,Rhododendron,kotschyi,4172452,,355
17302,Strychnos,mitscherlichii,7289320,,380
17303,Vitex,cauliflora,3881628,,396
17304,Calopogonium,mucunoides,2959433,,193
17305,Bambusa,vulgaris,7661971,Bambusa vulgaris Schrad. ex J.C.Wendl.,102
17306,Beilschmiedia,collina,4177915,,25
