inchi_key,cids
PVJKHIDRVLECSY-UHFFFAOYSA-N,12300041.0
GLLZWOVANORREE-DOHNDYKHSA-N,
NEZLSFTXWWPVPN-GKOXRSCESA-N,
MSJJKJCIFIGTJY-VPHRMDQISA-N,163193268.0
DQMPCOCRFCCCNZ-FOFWAKMFSA-N,163076072.0
XZHCLKKXXPKULI-UHFFFAOYSA-N,72386.0
WTQYWNWRJNXDEG-ABSNHQIMSA-N,442993.0
MBPGDDYEFPQJLT-AATRIKPKSA-N,101356835.0
XUINKEIPBTYUJP-VQHVLOKHSA-N,6428431.0
DVTZXBWRHRFDEE-IHKKPUHSSA-N,162844888.0
WZYPWKAIYULRHF-CJESRSHOSA-N,11551842.0
ITKGAUOSWSGWTN-FYVCSJOKSA-N,162817417.0
QCXJFZHOTLSNKF-IACUBPJLSA-N,14829060.0
ULNDBJQKEXZTSX-RQICVUQASA-N,162955547.0
RSCFPLPQZJYJJX-BEBSALIASA-N,162817239.0
XGCHWRRIHYVQRO-UHFFFAOYSA-N,23260079.0
JKIKMDJRHDXNEW-CQQGCWLISA-N,163019713.0
LZCVCOOLTLOLNZ-ADCZOAPFSA-N,162894173.0
DTOUWTJYUCZJQD-UJERWXFOSA-N,5281773.0
RHCTXHCNRLCYBN-WSLVBCCMSA-N,5367550.0
PJQLSMYMOKWUJG-UHFFFAOYSA-N,5315263.0
LZYWUAOYXKIXFZ-WDJDPWDRSA-N,162977171.0
GHQLLZFMMRZCFN-MQXGKYASSA-N,21635721.0
KRHKMQZMQZFVBI-ZCGJXKNNSA-N,11872340.0
AROTXIUFXQZGLT-BIIKFXOESA-N,5378945.0
YEBXEQFCJOFZGB-ROJSZIMASA-N,
IVSKJBHOJBAMEK-AKABRVDVSA-N,162985666.0
KLSSFMQBLMDBRQ-WCSXKCKPSA-N,23757100.0
CUGDOWNTXKLQMD-BQYQJAHWSA-N,5316793.0
HZRPCZPAUNSTFO-XHAYOOOLSA-N,162817005.0
VMEJANRODATDOF-UHFFFAOYSA-N,100492.0
URLVCROWVOSNPT-HJPPHTJLSA-N,127149.0
JBFOLLJCGUCDQP-ZAJNMQHRSA-N,44257800.0
JEBITKGZRPWHKN-OYPDRGNZSA-N,3086471.0
JPUKWEQWGBDDQB-HBDJNLTOSA-N,5488283.0
RRKSDDREVOXSJD-TXARQUJHSA-N,21575471.0
PXOCSOFBWHOQPV-UHFFFAOYSA-N,163009501.0
CSOVVIZBUODROO-UHFFFAOYSA-N,163057722.0
BBJLQRPNBVCIDJ-UHFFFAOYSA-N,162854695.0
YDVUPJQQUBNDSO-OOFUGKDGSA-N,54503160.0
SDLQLSFKSQWVRY-DFGXFYAUSA-N,101624710.0
VBQMPXNFLQSHMH-HRSNZQSQSA-N,162903975.0
OMHSMPLRLNEBIB-WHAKEPGKSA-N,91746997.0
PQWZTIFQLLOKAH-VRWXKVQMSA-N,
DWXUAGGKLHZLHE-BQHMTOEGSA-N,
KXSDPILWMGFJMM-CBMCFHRWSA-N,12315151.0
SKCNBQAOEARCNB-OGAVPMENSA-N,162817128.0
CICMVLOHBZPXIT-WNISUXOKSA-N,3010930.0
YMPUMGQNTHXZLD-UHFFFAOYSA-N,86063784.0
OQEKJZFTTUNKRZ-NEPJUHHUSA-N,44512749.0
WSBAGDDNVWTLOM-XHZKDPLLSA-N,14376672.0
HBBWIHLDILZQDU-PMWCCKDCSA-N,11541108.0
GTYUWNQOOLJZBM-ZWOWXGAWSA-N,44715822.0
QMAISBPLGVOOOA-UISJJHBBSA-N,44257813.0
LDTDRTSKWGQBAA-XMSKAULVSA-N,44258084.0
HJDODWXISWRQIF-RNPWIZMZSA-N,76318737.0
TYUPOCDEQAAAMI-MPKSJJCJSA-N,
PVTQSROCPUXIGT-DTIHIKGDSA-N,162955390.0
KBJHGNFQMOKBNM-FDQQNESRSA-N,101361932.0
ITDYPNOEEHONAH-DZGCQCFKSA-N,44257120.0
YHRUHBBTQZKMEX-YFVJMOTDSA-N,5280598.0
PPQADCYEUBNTIO-ZQEBQFCLSA-N,163069578.0
XCJIFDKCCHFANV-QDTQZWFKSA-N,162892433.0
OSDVNRJELRKKGM-PNIRBJDYSA-N,23786288.0
RRMNZHOHBUOQGP-LMZHVYKASA-N,163192000.0
SWYRVCGNMNAFEK-PUVRWCMWSA-N,10317980.0
NSOQQZAUFCNZHQ-GWGOZDFZSA-N,11292035.0
MCJAKNZUJXCHOQ-RRRYKUETSA-N,162844069.0
KWVISVAMQJWJSZ-VKROHFNGSA-N,442985.0
XLCCXBCMWUOBIG-GBLFHTIZSA-N,157769.0
OTUBYPWVGQENIK-OOOSPDQTSA-N,97032070.0
SFLRMAKOGQAHOV-QFQKRYJBSA-N,162927007.0
NGSWKAQJJWESNS-ZZXKWVIFSA-N,637542.0
HIWVPZVQWZNFGV-MDZDMXLPSA-N,
WASKJNBEERGVGS-ZEHWERMNSA-N,
PFAAFAGVZBXCTD-KKDNZHAUSA-N,
OPMNYBXQHYHDQU-UHFFFAOYSA-N,
AYXPYQRXGNDJFU-AQEIEYEASA-N,11074994.0
RKZINGVHBJRIMM-DULGSKMGSA-N,
MBQWDBKXNSBRQQ-BNOJVWAASA-N,101678887.0
IKEKCZRHLOUEEH-LURQLKTLSA-N,14021430.0
FKZKAGYCKXYXKP-HEBNCUDZSA-N,163005065.0
OWTWBLYOTMJQME-VCQVTGHNSA-N,24178998.0
NHLRRGBLZHJADR-OGJJCSQJSA-N,163193391.0
FVFPCMASNHOLDW-YBTHPKLGSA-N,101713162.0
BNDPECPCZMCOPL-UHFFFAOYSA-N,91222898.0
CONHPIXHDVSPCH-STKFJXASSA-N,10932892.0
JMGIKHUMNKXAFQ-YGTZHPSMSA-N,162996884.0
HILHNLOYTCVVDM-PCMHMZDMSA-N,163193028.0
BDNMERUZUZSYRO-UHFFFAOYSA-N,14414112.0
GAMYVSCDDLXAQW-JQQDRUSQSA-N,13871880.0
SYYVXQOWLOEXDU-TUXGATLDSA-N,44587506.0
WHWDWIHXSPCOKZ-IAGOWNOFSA-N,1810793.0
DRWIVSAUXCDFQK-WISUMOKYSA-N,162912154.0
LNAAKNMTRWAGLK-GILZRASNSA-N,14396675.0
OCMWZBCBPJGXPK-HFDQNHLESA-N,162998148.0
NXCIXUFRIWJEEC-KQERWQABSA-N,44179786.0
KSVNZTZNIXLLPU-JUUSFCBFSA-N,162817074.0
RWDSADRZXTYPMY-UHFFFAOYSA-N,5746354.0
GPZLFWVUSQREQH-ZIZHJPCGSA-N,44258017.0
CCBYCBXQBUVXFT-FEGPLQROSA-N,102533486.0
NZGQMNYPKYMLPD-UFFKBGKSSA-N,11577450.0
KUOSLPBZDWVFER-WFFLBGQYSA-N,162962882.0
ZIEWISAWQHWVLY-JNOJDQOWSA-N,
WPKQIGIVDUYIBC-UHFFFAOYSA-N,617886.0
CHUSLHRISJPBMD-UHFFFAOYSA-N,367173.0
NNRLDGQZIVUQTE-UHFFFAOYSA-N,11467.0
CHKPFVHCBRAVJP-RSBQXGOBSA-N,101316961.0
WVCIOHAUGFJOKT-ZTNGQMBXSA-N,
ADIURPPZKNTYEV-IODJUJRFSA-N,
PNXAVRUABLDLOM-HWWGLTKESA-N,
DTEGLWIVCXHONU-HCGZKGJPSA-N,101404203.0
SENFCQXVNKADNS-GHDZVSDXSA-N,162817595.0
GLZPCOQZEFWAFX-YFHOEESVSA-N,643820.0
RFILRSDHWIIIMN-UHFFFAOYSA-N,443684.0
ZRVDANDJSTYELM-FXAWDEMLSA-N,92783.0
BJBUTJQYZDYRMJ-UHFFFAOYSA-N,5318869.0
NSEWTSAADLNHNH-LSBOWGMISA-N,124025.0
HKVGCSPOXXJPKO-LNHIOMRXSA-N,162845518.0
HOFSYSONRIGEAC-GHBBCFCZSA-N,6427962.0
AGPVTPPNIRQNPQ-UHFFFAOYSA-N,73077655.0
VPIKHSFMIHXEBJ-UHFFFAOYSA-N,162816855.0
LULXDKKCNMZREG-UHFFFAOYSA-N,10797364.0
TVMXDCGIABBOFY-UHFFFAOYSA-N,356.0
XCZKKZXWDBOGPA-UHFFFAOYSA-N,14116.0
IAVKEJWSSFYUBV-CFKPLKNDSA-N,162817620.0
GGCHFIVWBMPSGW-OZSNYXAFSA-N,102144708.0
GIAMLDHPAMQJAT-OZTPJHRESA-N,163034575.0
IQFYYKKMVGJFEH-XLPZGREQSA-N,5789.0
GLJXUJMLZHNKJU-UHZRXMQZSA-N,101306776.0
GDLITRARWXLOEC-UHFFFAOYSA-N,15292822.0
NDNUANOUGZGEPO-QMMMGPOBSA-N,441072.0
FPRYGNYXOFHMLF-BHPKHCPMSA-N,102303030.0
HZQODNRPUJAVLV-ZSAUSMIDSA-N,101634632.0
FQTDJSUKIPVNPW-RYPNDVFKSA-N,101713143.0
JCUQAHJLHYMFBZ-CXBNTFKFSA-N,162880820.0
DFTLIWJLVLLBPY-SZSSXCKGSA-N,101158995.0
SYFFHZSTXDTJOS-OQNXJHIZSA-N,163090030.0
KOASSBQKBFHBBF-UHFFFAOYSA-N,162936951.0
JDGJBTMARDZISJ-FGPLHTHASA-N,162816936.0
JWAXRMRXVQSVBZ-UHFFFAOYSA-N,91023562.0
TUXMPYMXQNASGF-SQLGEJSKSA-N,162853377.0
GXAWQUJQJQTXEU-LINRYWEWSA-N,
JABXAGIYFFXHDD-AIJDJSTBSA-N,162874141.0
FMRHADJCMGHBDA-UHFFFAOYSA-N,101916308.0
SFEUTIOWNUGQMZ-ZHLOSDGBSA-N,13889352.0
BOTWFXYSPFMFNR-PYDDKJGSSA-N,5280435.0
HFJRKMMYBMWEAD-UHFFFAOYSA-N,8194.0
MZDVWXBIIWIBTB-GZCFXPHUSA-N,383700.0
AVJNVKMXZXWBFC-OGMIZCFRSA-N,162982109.0
BSYWXGDMWUUHDZ-ZRBJYGNNSA-N,101673680.0
XMRPKMHVDLXNMJ-GLDHSVMOSA-N,101693296.0
GACOFEKSDCOVMV-RRYXBOBMSA-N,46242512.0
NBEWQJXZSWAWKR-CNYQZAIBSA-N,163016940.0
NGIVKZGKEPRIGG-CQSZACIVSA-N,12304273.0
LOMPYCNRFSPPGT-YLKQWYNWSA-N,10662318.0
KKMPSGJPCCJYRV-UHFFFAOYSA-N,4501.0
XEZXZKDKCCSHBV-JQQDRUSQSA-N,163077558.0
FHHSEFRSDKWJKJ-UHFFFAOYSA-N,5317284.0
CCRCUPLGCSFEDV-BQYQJAHWSA-N,637520.0
WTNSOAMJOANJTH-XVNBXDOJSA-N,91750071.0
ZIYAVSIQJMDPSW-SGFLDLSNSA-N,162980028.0
SEBFKMXJBCUCAI-HKTJVKLFSA-N,31553.0
WZUODJNEIXSNEU-UHFFFAOYSA-N,69600.0
DYYUKEWJHDHASM-RZUWAQNMSA-N,162816884.0
SNPPNYAGNBWZCL-GOSISDBHSA-N,91753604.0
DYKNXAYNNOPVDL-UHFFFAOYSA-N,101020993.0
XIZUZZXWYLTRAC-IOLKFXSUSA-N,162959225.0
BXWGUDGILDGCGB-UHFFFAOYSA-N,182665.0
SRHOHYYJDPEABB-WQASMUJBSA-N,163045677.0
NHLUYCJZUXOUBX-UHFFFAOYSA-N,29075.0
VKGXBRHZFJRMOC-ICHRGYBYSA-N,15450103.0
LVRAGXPFOJNSJB-FCTUPYQFSA-N,162817430.0
IWGPXDGGZYMDJF-UHFFFAOYSA-N,185518.0
OUHOXIPLBJIWEG-UHFFFAOYSA-N,375713.0
JHELBXAAAYUKCT-UHFFFAOYSA-N,5317700.0
YBKVUOUSCZYKRB-KSWPZTAFSA-N,162842838.0
VWHNJBKOOIZSEF-AOIXHVRESA-N,25194883.0
QBRPMUNMCISYMM-FIKFYKTCSA-N,162873362.0
HPTOQSCKOYXXPI-HJKUWBGBSA-N,
NDVRQFZUJRMKKP-UHFFFAOYSA-N,442668.0
DCUUYLNMLNFTDN-JTQLQIEISA-N,90474413.0
LHYHMMRYTDARSZ-LJISPDSOSA-N,12302222.0
QTGAEXCCAPTGLB-UOAUIWSESA-N,10704181.0
RODXRVNMMDRFIK-UHFFFAOYSA-N,5280460.0
LVWCGFQTAFKQBI-LHKTWTHKSA-N,101831570.0
TYWBKGNJJMNVEX-JIYABMLFSA-N,
QSCMPSUQFISAFO-MPZSNWSYSA-N,102524768.0
PHDAMXFKBIUHBU-PNHLSOANSA-N,12083115.0
JSNRRGGBADWTMC-QINSGFPZSA-N,5317319.0
RRMNZHOHBUOQGP-ANMASWFYSA-N,163192020.0
NSFLIOJSGZVAPX-AWEZNQCLSA-O,52949574.0
RLRNEHZJFFGOEN-PRDVQWLOSA-N,21721973.0
VSHUQLRHTJOKTA-XBXARRHUSA-N,9994897.0
NYONVEWSXDBIKC-LDEWMTJOSA-N,162939680.0
RQRFBMHBUOLXSJ-OLDIZJKLSA-N,163189241.0
OZUYOHJWNNPGLK-UHFFFAOYSA-N,162817315.0
GLDOVTGHNKAZLK-UHFFFAOYSA-N,8221.0
XWHPACFHIYSUJO-PVTVHPEKSA-N,102252680.0
HCJMNOSIAGSZBM-UHFFFAOYSA-N,11279.0
AFHJQYHRLPMKHU-OSYMLPPYSA-N,12305761.0
SJDZHUZPFHRFPE-UHFFFAOYSA-N,
YLWAQARRNQVEHD-IEGACIPQSA-N,443682.0
ANIAOEHACLPLEY-UHFFFAOYSA-N,14262770.0
RSJKGSCJYJTIGS-UHFFFAOYSA-N,14257.0
VQXOIFVSOBXXLN-OZBJMMHXSA-N,162946146.0
FNBCNZVYOVGSRD-UHFFFAOYSA-N,594068.0
MGGDNAFTNJHURM-UHFFFAOYSA-N,44257226.0
UEQIFFFWXPAQCB-YUELXQCFSA-N,637286.0
PPXUHEORWJQRHJ-UHFFFAOYSA-N,7945.0
WLNGPDPILFYWKF-OAHLLOKOSA-N,442353.0
RWGFKTVRMDUZSP-UHFFFAOYSA-N,7406.0
GTIKTCJNYQHKED-XXAAXARCSA-N,162876281.0
FLGAFUAMEXILLB-PQSIRYKQSA-N,
IBPGRFDNOYHBQJ-PMPFALSSSA-N,162862159.0
KNYZHZVZURTVHM-AWHUHQEUSA-N,
RWDPKEVVXVEYDI-WXWIDQJVSA-N,162961495.0
CDLPGZBOFRAGTK-MORHVHPFSA-N,
WDXKGXOQUMSNJH-YHQUGGNUSA-N,162817366.0
YOVCTHBCLYWOQS-LBCBXZHBSA-N,162918367.0
GKKVINFASJRLSM-MBRKSQDNSA-N,162817476.0
DUEINKIQNGZKPL-KEGXSBDUSA-N,15586713.0
RCOALPWBATXWSR-QERGJOMPSA-N,163031835.0
SPZKJZJNPQNEKT-BMIGLBTASA-N,15378302.0
GHZIYRPRBMQWSP-ZXUOCUECSA-N,636755.0
ZIIAJIWLQUVGHB-UHFFFAOYSA-N,188323.0
AYXPYQRXGNDJFU-IMNVLQEYSA-N,11996452.0
UHUFTBALEZWWIH-UHFFFAOYSA-N,31291.0
NOBKNSFNHSHWTH-JGTUFZOGSA-N,46186106.0
ZDNMHPWYAQBCQF-MTWSGFSQSA-N,
UFPQYBAJCMMCRR-UFEJNAISSA-N,162920524.0
KTEXNACQROZXEV-PWNZVWSESA-N,108068.0
JQVPIVAXUXJKRP-NTLAMMLDSA-N,162897415.0
BLUKSJXOPCHNNT-FSJLORSQSA-N,10049125.0
MMXONNAQYTURLK-QRDGOAKLSA-N,162859558.0
OPQCAZJRIRHZQK-UHFFFAOYSA-N,85794676.0
TUXMPYMXQNASGF-JBDFUULCSA-N,162853376.0
GGQGUBWFVKJOER-FQEVSTJZSA-N,159888.0
CBDZTDQRQIGPJC-JIHARFHHSA-N,162864303.0
SFVVQRJOGUKCEG-OPQSFPLASA-N,114843.0
HUTUYFMQMZWIAL-DTLOHTHWSA-N,
NLZUEZXRPGMBCV-UHFFFAOYSA-N,31404.0
ISPFDHRVWAPFLB-PZUUTBIUSA-N,
WIONIXOBNMDJFJ-UHFFFAOYSA-N,68085.0
NJGBTKGETPDVIK-UHFFFAOYSA-N,21648.0
YIFQICREHIVCKL-YWDFAVMRSA-N,170025.0
FLUOSFVUPTUYEX-QHOAOGIMSA-N,442764.0
RGLUQJRFDAZRRZ-UHFFFAOYSA-N,617076.0
XMLLJGHZPHTUKK-ZOYZCTNRSA-N,
NAKZGEASKOWWIG-HFUISEPSSA-N,
FQYQEOXVVLQEJX-UHFFFAOYSA-N,132524250.0
KJVAAYPXAFNCRI-KZQNNATNSA-N,
QDDIGHZZODHFSZ-QCNSMRHBSA-N,162915113.0
BGIKUIWVXUATMZ-BOQPXBONSA-N,
FSMBJKQQINYARA-UXXRCYHCSA-N,14733707.0
XXKWBXGHSBIVHQ-HJKUWBGBSA-N,
MOSOQUZHQBRJPD-QCFQZQTQSA-N,162817568.0
QFNMZWPDJNEENQ-VAVDVLCISA-N,101182651.0
TYBCSQFBSWACAA-UHFFFAOYSA-N,78236.0
PXGWEUQZDRUMRE-APHOOZOJSA-N,13889203.0
GKQGIQVSMCHAFX-IBEHDNSVSA-N,88687.0
ASAWUXMEXFAFMU-DBDULZNHSA-N,161314.0
VAMFXQBUQXONLZ-UHFFFAOYSA-N,18936.0
AOPMSFXOYJXDNJ-IRFSQMTFSA-N,72319.0
BNEBXEZRBLYBCZ-UHFFFAOYSA-N,5326317.0
DZOKWSREAZGFFC-XHDPSFHLSA-N,177072.0
PAWVFYSWUNKMRS-FAVWHOCNSA-N,162905128.0
MVOCELQNDZHLNJ-CGFOCSQVSA-N,21596321.0
APKLQIQRPUDADG-GFCCVEGCSA-N,442625.0
IEIPZMSLLOZXOG-VNNBXIKRSA-N,163011892.0
AVFIYMSJDDGDBQ-CTWBKRIHSA-N,101423111.0
NFTYYFXBCRCCED-BGTKKIAKSA-N,163013411.0
WTQYWNWRJNXDEG-GKAUHRNCSA-N,71711121.0
LCHSSOYHOCFOEO-AXEBLSJMSA-N,442078.0
UAEWOIGDYDJTTM-JOLDKRDUSA-N,25149678.0
IPCSVZSSVZVIGE-UHFFFAOYSA-N,985.0
GMISZFQPFDAPGI-CVJZBMGUSA-N,124017.0
JRJGKUTZNBZHNK-UHFFFAOYSA-N,31226.0
OWPORVMZZJAHEF-VZIRECOESA-N,
ISJKPVSGUKXWTP-IKHOAUTRSA-N,101477053.0
AJZKDFNTXHJZSL-PYPDDJCDSA-N,163085615.0
PBHMEHISJHZTGB-LWMZTBJRSA-N,
FNABKFVLLFACGU-HADJKQLJSA-N,162935590.0
OHIORRGJIQYGGA-KZFAAFRMSA-N,
GRILELGQNUBIAJ-XXYUJHKVSA-N,11781612.0
FWGYSXFXRHTSJT-JKEBHUFOSA-N,162984049.0
SLYFUNAQCWZWMB-VUUPLKBFSA-N,54598235.0
JQLIYZPDZGCDMT-DGTXEHJJSA-N,162956889.0
QZMAEZWZCGBZFK-AOJWCAIYSA-N,44566500.0
FYHUGBDJWHPAHG-ZOHFHJANSA-N,24066905.0
OZIJVSAJWHOOHA-SFHVURJKSA-N,122206229.0
LGOMEUQGXOHWGQ-IZZDOVSWSA-N,
KUSXBOZNRPQEON-ONEGZZNKSA-N,5372367.0
WSXGDXUBCDOPHO-GNUCVDFRSA-N,
YKYONYBAUNKHLG-UHFFFAOYSA-N,7997.0
QEBNYNLSCGVZOH-NFAWXSAZSA-N,9855795.0
FDTSMQAHJQWMRR-UHFFFAOYSA-N,49775753.0
DLYIURZCCWSUKD-MPESAESLSA-N,399199.0
VLCHQFXSBHIBRV-NJPMDSMTSA-N,21633105.0
ZBCIMVCVGORQFA-VNYLDBNESA-N,162942334.0
ILMBZGCGIXQNFZ-PFBLZZNISA-N,162885746.0
CUDLWLJJPCDTLE-HTYKBFHYSA-N,14633047.0
BYTQBLSQDIOEOZ-QENAKCEXSA-N,101713117.0
QWKAKCREJKJTMQ-TVAZECOCSA-N,162816870.0
QQJZBNLXXCQLKO-GZSKSVGUSA-N,162887989.0
ODLMAHJVESYWTB-UHFFFAOYSA-N,7668.0
KKTJDDVHQFZFRJ-UJTWZMNXSA-N,5322177.0
YBMBNIGMAOBBDE-AEVHBADWSA-N,102193489.0
LDPLFHGGZNSKDS-FTBFGRRBSA-N,442988.0
WABMKKXLXIGLEO-HXUWFJFHSA-N,12182449.0
MCSQDKOBEWFDIF-RSVXYOLHSA-N,162817467.0
CMWPZWGBXSNJLC-KUEHFBCJSA-N,101650818.0
CKNOLMVLQUPVMU-GTJWFZORSA-N,162880381.0
XMVULWKEVGKECE-XLZCRXHSSA-N,157527.0
YNTYCWJZUUWXLK-CBIBUMFVSA-N,12016126.0
IEBKSEMYCSZHEA-ZMCLFYFXSA-N,163028301.0
ASFJLXDTSOQTGS-RFCMEEIRSA-N,162969752.0
ODKQKCINTCFCGY-JSVVEBLBSA-N,162817399.0
YGPRSGKVLATIHT-HSHDSVGOSA-N,441593.0
JNLQFMNPXWPCBR-UHFFFAOYSA-N,12584427.0
LBHUIJRTHBBWHP-HJFVYBCQSA-N,5320254.0
IZQSVPBOUDKVDZ-UHFFFAOYSA-N,5281654.0
UUFLRDLXVUZQGL-PGVPMOMDSA-N,163003467.0
GRQOHVDLWPRWAW-ZTZZHMLNSA-N,162817126.0
IWDGCLQHHMDLRR-TYNOOCNWSA-N,637043.0
AMBNTPYCDHUUJH-LIWQPULASA-N,
CFVDWETUWOVTAN-URIGJTHPSA-N,
ZCPLWGYJCVMNNC-PDPQOQCNSA-N,162817063.0
YAHBLDHTFHRZOG-XZJBWWCGSA-N,21635724.0
RCXANGLYPFOYKX-HMVHIDSYSA-N,44233381.0
GKQMMZUXYRXFOH-QBLSGNHRSA-N,14021529.0
OJMLKTQJTMXBAQ-UHFFFAOYSA-N,13636699.0
LOOSNXLRPYHAAP-JYDQQWAHSA-N,162819707.0
GPZLFWVUSQREQH-QDYVESOYSA-N,5488387.0
FHVJDYZMZCJFRZ-AFHBHXEDSA-N,102239702.0
OVVLODSLGRGWFA-UHFFFAOYSA-N,71330150.0
GQYVGRMZWVLFHV-UHFFFAOYSA-N,
BFXSCDFJDLQVRW-HXUWFJFHSA-N,403771.0
SXHMVUYNQCCGGJ-UHFFFAOYSA-N,4395282.0
GKXWKJLURBIZRZ-HTQKDQDZSA-N,10940063.0
YBNREBQLPMUAKX-QTABAYSHSA-N,101695943.0
UBAIOTDKPLIEDD-RNCITLLOSA-N,442418.0
OGARMHBKUCJUTA-CKSLAKHHSA-N,158252.0
QDPXJAOPGVSGHY-MGSCCXHUSA-N,163192126.0
XFVLNEYIZGZDHP-PEDHHIEDSA-N,72646.0
OVMFOVNOXASTPA-CYKGWVDRSA-N,44257701.0
MRQSJFKGZKPPNM-UHFFFAOYSA-N,14353377.0
MMDUKUSNQNWVET-ISRRCNJUSA-N,44257698.0
UHEQFLBPALSWMF-OZQHVQMQSA-N,
QLBWALJPPIGYGK-VDAHYXPESA-N,641677.0
XAEUKOBJPRGERY-SHBLWQLFSA-N,163005444.0
CQWUYORFTUWURA-STAGSXQKSA-N,11651565.0
BUPDVJFRVYWYEV-PIVIZACJSA-N,46173997.0
DVDJXVIWDVBGMH-ZCELIMKMSA-N,
XKNRCIXILGHSLP-OWOCBZTCSA-N,101662843.0
ITYKFAWLXGZZMN-GCROAMGXSA-N,102210128.0
VTQCRJGWDIXAHD-UQISNNMSSA-N,101773474.0
ZLIOPNROBPMBFI-UHFFFAOYSA-N,292286.0
RFURGWSMUIAQQO-UHFFFAOYSA-N,92446318.0
CJLHTKGWEUGORV-HRSNZQSQSA-N,14413453.0
DUOPFVPGSBUGGE-AIUFNOAXSA-N,162816906.0
HYPKUHLLPBGDLF-IAAKTDFRSA-N,185766.0
QVKYLQCSMQSINY-BDBDIBDRSA-N,
UKRJEVDCOVVSAB-BENTYHEHSA-N,198549.0
RABLYBQDMDORFH-UHFFFAOYSA-N,10420195.0
PTFPGFMNLAMIJY-XSHKJCDBSA-N,11520609.0
AFZYIEPTTCDNCQ-LFNWVHNASA-N,162817241.0
CCBNOSMFTUQQLZ-DVHVHUQNSA-N,14164984.0
NBNJOUADJFMZFT-NPRBCIRTSA-N,163067902.0
HTTTWVGBBAOUEM-UHFFFAOYSA-N,100751.0
ZFAOSFXFIKLLJT-ABAIWWIYSA-N,23241670.0
DKHMSXODSSWTQA-QJFRZKMWSA-N,162817488.0
PWIKXCTUBPEPCB-KLLZUTDZSA-N,73212329.0
AEOQWSVOFKWWKC-UHFFFAOYSA-N,102233555.0
MAOQLCPOSIMTNI-ZJIFWQFVSA-N,162817312.0
XVOHELPNOXGRBQ-NXAIOARDSA-N,6506548.0
AHFHWXQKQDAWMI-SFCXZUONSA-N,162926923.0
QBFAVXCSZOANGN-AARAPKBOSA-N,162925135.0
VXKXMAPMMYGLJE-VPMGPIIOSA-N,102316372.0
AKACNUARSZZVHH-FYJKLWJNSA-N,162987380.0
VPGGXYRENLSQCT-XDHNQJSPSA-N,
CPHCYIDKOAOKCL-LUVHZPKESA-N,21603203.0
QYYKWTUUCOTGNS-RTGRKSDTSA-N,15560114.0
NQACTVWQBJPZMD-LCLWHQSOSA-N,163028202.0
VLYLVFHVHHGXHX-SXFAUFNYSA-N,14630703.0
FOHXFLPXBUAOJM-OWORMUAASA-N,22841567.0
WYLOAWDEIFNIAN-QGZVFWFLSA-N,38346088.0
SKDVDFOLTUIXCA-QMFTVASPSA-N,
SOCXDNMHDNVKIL-UHFFFAOYSA-N,89703.0
HSWIRQIYASIOBE-JNHRPPPUSA-N,99649.0
FUECAILUKAJTBR-UHFFFAOYSA-N,10425624.0
KQLFTAOIVMPMDJ-GSMOJGAUSA-N,
FOCMOGKCPPTERB-RMKNXTFCSA-N,5355855.0
LQSMRIYSKPIMBU-UHFFFAOYSA-N,14482775.0
OTWQMCFLGCLXRY-UHFFFAOYSA-N,53627559.0
QBDVBDCNSPYCRW-UHFFFAOYSA-N,101379690.0
ZAJNGDIORYACQU-UHFFFAOYSA-N,12741.0
KILMMLMKSQWMTN-UHFFFAOYSA-N,442739.0
PPCUPSGMDOTIMV-SNAFPCJLSA-N,
IPEXURJJNUQERF-IZRYZMIOSA-M,162817437.0
WCHZFTWONVZPAK-SNKMJTSYSA-N,162854990.0
YAWJHQZYFGHLSY-GAIGUENZSA-N,162861625.0
JAQJQYMDHBSCKO-JDVVNZBPSA-N,119045.0
ZOWGLPBEORHEPX-WBMJQRKESA-N,11723269.0
YLMSJTAFOFIDRW-PYZCBOGGSA-N,15161369.0
RJXKHBTYHGBOKV-VQHVLOKHSA-N,5368938.0
RLRYPFZIWXJLKS-VTTQBEPZSA-N,163162433.0
JWEYEHAVGPUUDR-UHFFFAOYSA-N,3016339.0
RIAAMQLODIETQE-UHFFFAOYSA-N,4962363.0
BXKUKBQBBALDOG-CNEOBZMHSA-N,162817390.0
PPXSTGDJSPLJCV-TVPPXOBLSA-N,10557839.0
XPGWKKLDFXNBPJ-OHNGPFKWSA-N,91753590.0
TVIHKWWLPPRESU-OWMRGQTCSA-N,12114951.0
SZXCDOOFLYYOCZ-MDVHPCGESA-N,162965086.0
RDKMTCYJYWCWFW-IHKSVWQUSA-N,162817520.0
PFUDAMHTVMSQNA-IOQCFDAZSA-N,162880719.0
JEOZUAHPKAVXSF-KEGXSBDUSA-N,10446844.0
XQRINBJLKOBTMI-XEQBAVFLSA-N,15286355.0
JYFHWXOCTSBEPC-CUNMOGCISA-N,52952322.0
XLPDVYGDNRIQFV-UHFFFAOYSA-N,14529.0
FKIYLTVJPDLUDL-SLNHTJRHSA-N,9851181.0
ZZFPPZXXZGMWBZ-NKFKFSAASA-N,49768248.0
HOSMFPQDFZLVEZ-CWKBCKMPSA-N,
DMRCRRQHOSAUMP-MCTHAJGXSA-N,
NPNUFJAVOOONJE-FLFDDASRSA-N,5281522.0
MVJHUMZXIJPVHV-UHFFFAOYSA-N,3083726.0
FRXVTMDPVUFGKF-CVPUBMOQSA-N,44233146.0
