Foundation URI,Linearization URI,Code,BlockId,Title,ClassKind,DepthInKind,IsResidual,ChapterNo,BrowserLink,isLeaf,Primary tabulation,Grouping1,Grouping2,Grouping3,Grouping4,Grouping5,CodingNote,Parent,Version:2026 Jan 17 - 05:30 UTC
http://id.who.int/icd/entity/468697510,http://id.who.int/icd/release/11/mms/468697510,6A21.11,,"- - - - Schizoaffective disorder, multiple episodes, in partial remission",category,3.0,False,06,,True,True,BlockL1-6A2,,,,,,http://id.who.int/icd/entity/1730029381,
http://id.who.int/icd/entity/746381528,http://id.who.int/icd/release/11/mms/746381528,6A21.12,,"- - - - Schizoaffective disorder, multiple episodes, in full remission",category,3.0,False,06,,True,True,BlockL1-6A2,,,,,,http://id.who.int/icd/entity/1730029381,
,http://id.who.int/icd/release/11/mms/1730029381/unspecified,6A21.1Z,,"- - - - Schizoaffective disorder, multiple episodes, unspecified",category,3.0,True,06,,True,True,BlockL1-6A2,,,,,,http://id.who.int/icd/entity/1730029381,
http://id.who.int/icd/entity/725134404,http://id.who.int/icd/release/11/mms/725134404,6A21.2,,"- - - Schizoaffective disorder, continuous",category,2.0,False,06,,False,True,BlockL1-6A2,,,,,,http://id.who.int/icd/entity/106339515,
http://id.who.int/icd/entity/2124501487,http://id.who.int/icd/release/11/mms/2124501487,6A21.20,,"- - - - Schizoaffective disorder, continuous, currently symptomatic",category,3.0,False,06,,True,True,BlockL1-6A2,,,,,,http://id.who.int/icd/entity/725134404,
http://id.who.int/icd/entity/566538430,http://id.who.int/icd/release/11/mms/566538430,6A21.21,,"- - - - Schizoaffective disorder, continuous, in partial remission",category,3.0,False,06,,True,True,BlockL1-6A2,,,,,,http://id.who.int/icd/entity/725134404,
http://id.who.int/icd/entity/439300824,http://id.who.int/icd/release/11/mms/439300824,6A21.22,,"- - - - Schizoaffective disorder, continuous, in full remission",category,3.0,False,06,,True,True,BlockL1-6A2,,,,,,http://id.who.int/icd/entity/725134404,
,http://id.who.int/icd/release/11/mms/725134404/unspecified,6A21.2Z,,"- - - - Schizoaffective disorder, continuous, unspecified",category,3.0,True,06,,True,True,BlockL1-6A2,,,,,,http://id.who.int/icd/entity/725134404,
,http://id.who.int/icd/release/11/mms/106339515/other,6A21.Y,,- - - Other specified schizoaffective disorder,category,2.0,True,06,,True,True,BlockL1-6A2,,,,,,http://id.who.int/icd/entity/106339515,
,http://id.who.int/icd/release/11/mms/106339515/unspecified,6A21.Z,,"- - - Schizoaffective disorder, unspecified",category,2.0,True,06,,True,True,BlockL1-6A2,,,,,,http://id.who.int/icd/entity/106339515,
http://id.who.int/icd/entity/18178000,http://id.who.int/icd/release/11/mms/18178000,6A22,,- - Schizotypal disorder,category,1.0,False,06,,True,True,BlockL1-6A2,,,,,,http://id.who.int/icd/entity/405565289,
http://id.who.int/icd/entity/284410555,http://id.who.int/icd/release/11/mms/284410555,6A23,,- - Acute and transient psychotic disorder,category,1.0,False,06,,False,True,BlockL1-6A2,,,,,,http://id.who.int/icd/entity/405565289,
http://id.who.int/icd/entity/1471861706,http://id.who.int/icd/release/11/mms/1471861706,6A23.0,,"- - - Acute and transient psychotic disorder, first episode",category,2.0,False,06,,False,True,BlockL1-6A2,,,,,,http://id.who.int/icd/entity/284410555,
http://id.who.int/icd/entity/1182509390,http://id.who.int/icd/release/11/mms/1182509390,6A23.00,,"- - - - Acute and transient psychotic disorder, first episode, currently symptomatic",category,3.0,False,06,,True,True,BlockL1-6A2,,,,,,http://id.who.int/icd/entity/1471861706,
http://id.who.int/icd/entity/987681130,http://id.who.int/icd/release/11/mms/987681130,6A23.01,,"- - - - Acute and transient psychotic disorder, first episode, in partial remission",category,3.0,False,06,,True,True,BlockL1-6A2,,,,,,http://id.who.int/icd/entity/1471861706,
http://id.who.int/icd/entity/1429171137,http://id.who.int/icd/release/11/mms/1429171137,6A23.02,,"- - - - Acute and transient psychotic disorder, first episode, in full remission",category,3.0,False,06,,True,True,BlockL1-6A2,,,,,,http://id.who.int/icd/entity/1471861706,
,http://id.who.int/icd/release/11/mms/1471861706/unspecified,6A23.0Z,,"- - - - Acute and transient psychotic disorder, first episode, unspecified",category,3.0,True,06,,True,True,BlockL1-6A2,,,,,,http://id.who.int/icd/entity/1471861706,
http://id.who.int/icd/entity/679604439,http://id.who.int/icd/release/11/mms/679604439,6A23.1,,"- - - Acute and transient psychotic disorder, multiple episodes",category,2.0,False,06,,False,True,BlockL1-6A2,,,,,,http://id.who.int/icd/entity/284410555,
